,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,会社の満足度,職務満足度,会社の将来像への期待,顧客視点意識,貢献意欲,勤続意思,効果的チーム,理念・ビジョンの認知,理念・ビジョンの理解,公平な評価,活躍のチャンス,内容が変化に富んでいるか,技能多様性,タスク完結性,タスク重要性,自由・決定権があるか（自律性）,フィードバックはあるか,賃金の納得性,福利厚生の充実,ハラスメント,不平不満,社会的手抜き,安全管理,衛生管理,５Ｓ,労務管理,その他気になる箇所,知識付与（自身が受ける側）,部下育成知識（自身が教える側）,部下育成ツール（自身が教える側）,店長のリーダーシップ（指示型）,店長のリーダーシップ（支援・参加型）,店長のリーダーシップ（課題達成志向型）,店長の承認行動,店長の育成マインド,意見具申,上司の承認行動,上司の育成マインド,上司への意見具申,同僚との関係（フォロー）,同僚との関係（指摘）,同僚との関係（仕事以外）,同僚（他店店長）との関係,同僚（他店店長）との関係（指摘）,同僚（他店店長）との関係（仕事以外）,従業員のタイプ,権限委譲,公式化の度合い,傾聴スキル,役割の明確化,十分な資源,効果的なリーダーシップ,信頼関係のある環境,業績評価と報酬システム,メンバーの能力,パーソナリティ,役割の割り当て,多様性,チームの規模,メンバーの柔軟性,メンバーの嗜好,共通の目的,具体的な目標,チームの自信感,コンフリクトの程度
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,林さくら,1003,1003店,パート･アルバイト,パート,200562,坂本一郎,2013,1973/8/14,50代,22,0,0,1,PA,R200562,,,3,3,3,3,3,,3,3,3,3,3,3,3,2,3,3,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,1
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,橋本陽菜,1004,1004店,パート･アルバイト,アルバイト,200563,太田翔太,2010,1972/9/16,50代,17,0,0,1,PA,R200563,,,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,西村剛,1005,1005店,パート･アルバイト,アルバイト,200564,加藤大輔,2022,1976/3/26,40代,15,0,0,1,PA,R200564,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,5,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,5,5,5,5,5
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,藤田真由美,1006,1006店,パート･アルバイト,アルバイト,200565,太田咲良,2017,1987/5/11,30代,21,0,0,1,PA,R200565,,,5,5,4,4,5,,4,4,4,5,5,5,5,5,4,4,,,,4,2,3,4,4,4,,5,4,,,3,4,5,5,5,5,5,5,5,5,5,5,,,,2,4,4,,4,,3,4,,,,,,,,5,4,4,4,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,石川康介,1007,1007店,パート･アルバイト,アルバイト,200566,長谷川一郎,2006,2003/2/12,20代,17,0,0,1,PA,R200566,,,3,3,3,2,3,,3,3,3,3,2,4,3,3,3,3,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,2,2,3,2,2,2,2,2,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,2,4
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,石井凛,1008,1008店,パート･アルバイト,アルバイト,200567,林由美,2016,1992/11/20,30代,18,0,0,1,PA,R200567,,,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,,,,4,4,4,4,4,4,,4,4,,,3,3,4,4,4,4,4,4,4,4,4,4,,,,4,4,4,,4,,4,4,,,,,,,,4,4,4,4,1
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,山本彩花,1009,1009店,パート･アルバイト,アルバイト,200568,長谷川悠真,2017,1978/1/23,40代,8,0,0,1,PA,R200568,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,5,,5,5,,,5,5,4,5,5,5,5,5,5,5,5,5,,,,2,4,5,,5,,5,5,,,,,,,,5,5,5,5,1
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,伊藤優子,1010,1010店,パート･アルバイト,アルバイト,200569,池田俊介,2007,1991/2/19,30代,11,0,0,1,PA,R200569,,,3,3,3,3,3,,3,3,3,3,3,5,5,5,5,3,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,西村美咲,1011,1011店,パート･アルバイト,アルバイト,200570,松本浩,2020,1984/3/1,40代,21,0,0,1,PA,R200570,,,3,2,3,5,5,,5,5,4,5,2,2,4,5,5,5,,,,5,1,2,5,3,3,,3,5,,,3,2,5,3,5,5,3,5,5,4,5,3,,,,3,5,5,,5,,5,5,,,,,,,,3,3,5,5,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,松本結衣,1012,1012店,パート･アルバイト,アルバイト,200571,藤井淳,2012,1997/4/15,20代,21,0,0,1,PA,R200571,,,2,2,3,5,3,,2,3,2,2,2,2,4,4,4,4,,,,1,2,2,1,2,2,,2,2,,,3,3,3,2,2,2,2,2,2,3,2,2,,,,3,4,2,,4,,2,2,,,,,,,,2,2,2,2,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,佐藤優子,1013,1013店,パート･アルバイト,アルバイト,200572,森楓,2012,1970/1/2,50代,1,0,0,1,PA,R200572,,,4,4,2,2,3,,3,1,1,4,4,2,4,5,4,4,,,,2,2,2,4,4,4,,4,5,,,5,4,4,4,4,4,4,4,4,4,4,4,,,,3,3,3,,4,,3,3,,,,,,,,4,3,3,3,4
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,後藤葵,1014,1014店,パート･アルバイト,パート,200573,坂本愛,2007,1986/8/8,30代,0,0,0,1,PA,R200573,,,3,3,3,3,3,,3,2,2,3,3,3,3,2,3,3,,,,5,4,5,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,2,1,,,,3,3,3,,3,,2,3,,,,,,,,2,3,3,3,1
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,渡辺誠,1015,1015店,パート･アルバイト,パート,200574,松本俊介,2019,1982/12/26,40代,5,0,0,1,PA,R200574,,,5,5,5,5,5,,5,5,4,5,4,4,5,5,4,3,,,,5,4,4,4,4,3,,2,5,,,4,3,3,4,5,5,4,5,5,5,4,5,,,,2,5,4,,4,,5,5,,,,,,,,5,4,4,4,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,後藤健二,1016,1016店,パート･アルバイト,パート,200575,清水一郎,2017,1980/9/24,40代,23,0,0,1,PA,R200575,,,3,3,2,3,3,,3,2,3,3,2,3,3,3,2,3,,,,3,3,3,3,3,3,,3,3,,,3,2,3,3,3,3,3,3,3,3,3,2,,,,2,3,3,,3,,3,3,,,,,,,,3,3,3,3,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,後藤健二,1017,1017店,パート･アルバイト,アルバイト,200576,前田和也,2005,1996/12/14,20代,6,0,0,1,PA,R200576,,,5,4,4,5,5,,5,5,4,4,2,5,5,5,5,4,,,,5,2,5,5,4,4,,3,5,,,3,5,5,5,5,5,5,5,5,5,5,5,,,,4,4,4,,2,,5,5,,,,,,,,5,5,5,5,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,石井美咲,1018,1018店,パート･アルバイト,アルバイト,200577,坂本健太,2015,1997/8/4,20代,8,0,0,1,PA,R200577,,,4,4,4,4,4,,5,4,4,5,4,4,5,4,5,4,,,,5,3,3,4,4,4,,3,5,,,4,5,5,4,5,5,4,5,5,5,4,4,,,,4,4,4,,4,,4,5,,,,,,,,5,4,4,5,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,佐藤奈々,1019,1019店,パート･アルバイト,アルバイト,200578,伊藤楓,2018,1991/6/26,30代,11,0,0,1,PA,R200578,,,3,3,3,3,3,,3,3,3,3,3,3,3,3,5,3,,,,3,3,3,3,3,4,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,1
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,佐藤健二,1020,1020店,パート･アルバイト,アルバイト,200579,長谷川美月,2016,2003/6/11,20代,7,0,0,1,PA,R200579,,,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,2,3,,2,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,後藤真一,1001,1001店,パート･アルバイト,アルバイト,200580,後藤健二,2016,1991/12/21,30代,9,0,0,1,PA,R200580,,,5,3,5,5,3,,3,5,5,3,5,5,5,5,5,5,,,,5,3,5,3,5,3,,3,5,,,1,3,5,3,5,5,3,5,5,5,5,5,,,,1,5,5,,5,,5,5,,,,,,,,5,5,5,5,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,石井智子,1002,1002店,パート･アルバイト,アルバイト,200581,木村大樹,2019,2004/4/28,20代,10,0,0,1,PA,R200581,,,5,5,3,5,3,,5,4,3,3,3,5,4,2,4,2,,,,5,4,3,5,5,3,,3,5,,,3,5,3,4,5,5,4,5,5,5,5,3,,,,4,4,3,,4,,4,5,,,,,,,,4,4,4,5,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,林さくら,1003,1003店,パート･アルバイト,アルバイト,200582,石川遥,2021,1995/3/26,30代,25,0,0,1,PA,R200582,,,5,4,4,4,3,,3,3,5,3,5,4,4,3,5,5,,,,3,3,3,2,4,3,,5,4,,,4,5,3,4,4,4,4,4,4,3,5,3,,,,4,4,4,,3,,4,4,,,,,,,,3,4,3,4,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,橋本陽菜,1004,1004店,パート･アルバイト,アルバイト,200583,鈴木美穂,2020,1982/2/1,40代,22,0,0,1,PA,R200583,,,5,5,5,5,5,,5,4,5,5,5,5,5,5,5,5,,,,5,4,4,5,5,5,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,5,4,5,,5,,5,5,,,,,,,,5,5,5,5,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,西村剛,1005,1005店,パート･アルバイト,アルバイト,200584,林剛,2024,2000/3/12,20代,5,0,0,1,PA,R200584,,,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,藤田真由美,1006,1006店,パート･アルバイト,パート,200585,前田悠真,2021,1983/8/26,40代,21,0,0,1,PA,R200585,,,5,5,5,5,5,,5,5,5,3,3,4,4,5,4,4,,,,5,5,5,5,4,4,,4,5,,,4,5,5,5,5,5,5,5,5,5,5,3,,,,4,5,5,,5,,3,5,,,,,,,,4,5,5,5,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,石川康介,1007,1007店,パート･アルバイト,アルバイト,200586,渡辺莉子,2019,1980/12/17,40代,17,0,0,1,PA,R200586,,,3,3,3,4,3,,3,3,3,4,3,5,5,3,5,5,,,,3,3,5,3,3,3,,3,5,,,1,3,4,5,5,5,5,5,5,5,5,3,,,,5,5,5,,5,,3,3,,,,,,,,3,3,3,2,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,石井凛,1008,1008店,パート･アルバイト,アルバイト,200587,阿部俊介,2013,1985/2/4,40代,18,0,0,1,PA,R200587,,,3,4,3,5,5,,4,2,4,5,3,5,5,3,5,3,,,,5,3,5,5,4,4,,5,5,,,3,5,4,5,5,5,5,5,5,5,5,4,,,,3,5,4,,5,,3,3,,,,,,,,4,4,4,3,4
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,山本彩花,1009,1009店,パート･アルバイト,アルバイト,200588,佐藤理沙,2021,2003/9/7,20代,12,0,0,1,PA,R200588,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,5,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,5,5,5,5,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,伊藤優子,1010,1010店,パート･アルバイト,アルバイト,200589,近藤慎太郎,2019,1976/2/26,40代,0,0,0,1,PA,R200589,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,5,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,5,5,5,5,5
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,西村美咲,1011,1011店,パート･アルバイト,パート,200590,近藤淳,2015,2003/8/6,20代,24,0,0,1,PA,R200590,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,5,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,5,5,5,5,1
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,松本結衣,1012,1012店,パート･アルバイト,アルバイト,200591,伊藤太郎,2016,1991/4/15,30代,13,0,0,1,PA,R200591,,,5,5,5,5,5,,4,4,4,5,4,4,4,3,5,3,,,,5,4,5,5,5,5,,5,4,,,4,4,3,3,3,3,3,3,3,4,3,2,,,,3,5,5,,5,,2,3,,,,,,,,5,5,5,5,1
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,佐藤優子,1013,1013店,パート･アルバイト,パート,200592,加藤香織,2022,1992/12/16,30代,6,0,0,1,PA,R200592,,,5,4,5,5,4,,5,4,3,4,4,4,5,4,3,5,,,,5,4,4,5,5,5,,5,5,,,4,5,5,3,4,4,3,4,4,5,5,5,,,,3,5,4,,5,,4,5,,,,,,,,5,5,5,5,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,後藤葵,1014,1014店,パート･アルバイト,アルバイト,200593,福田真一,2014,1997/3/19,20代,7,0,0,1,PA,R200593,,,5,5,5,5,5,,4,5,5,5,5,5,5,5,5,5,,,,5,2,1,1,5,5,,5,4,,,5,5,5,4,5,5,4,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,5,5,5,5,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,渡辺誠,1015,1015店,パート･アルバイト,アルバイト,200594,森優子,2008,1978/7/8,40代,1,0,0,1,PA,R200594,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,5,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,5,5,5,5,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,後藤健二,1016,1016店,パート･アルバイト,パート,200595,鈴木優子,2018,1993/6/18,30代,20,0,0,1,PA,R200595,,,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,後藤健二,1017,1017店,パート･アルバイト,パート,200596,太田由美,2017,1976/2/11,40代,5,0,0,1,PA,R200596,,,5,4,4,5,5,,5,5,4,5,5,5,5,5,5,5,,,,5,5,5,2,3,2,,3,4,,,4,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,2,5,,,,,,,,5,5,5,5,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,石井美咲,1018,1018店,パート･アルバイト,パート,200597,石井奈々,2022,1981/2/28,40代,17,0,0,1,PA,R200597,,,3,3,5,5,5,,3,5,5,5,5,5,5,5,5,5,,,,3,2,2,3,5,5,,5,5,,,3,4,3,3,4,4,3,4,4,5,5,5,,,,3,5,4,,5,,5,3,,,,,,,,3,3,3,3,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,佐藤奈々,1019,1019店,パート･アルバイト,アルバイト,200598,斎藤直樹,2019,1985/12/8,40代,2,0,0,1,PA,R200598,,,5,5,5,4,4,,5,4,5,5,5,5,4,5,4,5,,,,5,4,5,5,5,5,,4,5,,,4,5,5,5,5,5,5,5,5,5,5,5,,,,2,4,5,,4,,5,5,,,,,,,,5,5,5,5,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,佐藤健二,1020,1020店,パート･アルバイト,アルバイト,200599,加藤理沙,2005,1997/11/8,20代,10,0,0,1,PA,R200599,,,4,3,5,3,3,,3,5,4,3,4,1,2,2,5,5,,,,4,3,3,3,4,4,,5,4,,,1,2,4,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,後藤真一,1001,1001店,パート･アルバイト,パート,200600,太田真由美,2024,1998/3/16,20代,2,0,0,1,PA,R200600,,,2,2,3,3,3,,3,3,3,2,2,3,3,4,3,3,,,,3,2,3,3,3,2,,3,3,,,4,4,3,3,2,2,3,2,2,3,3,3,,,,3,3,3,,3,,3,2,,,,,,,,3,3,3,3,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,石井智子,1002,1002店,パート･アルバイト,アルバイト,200601,岡田七海,2011,1975/2/3,50代,25,0,0,1,PA,R200601,,,5,5,5,5,5,,5,4,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,5,,5,5,,,3,3,5,5,5,5,5,5,5,5,5,5,,,,5,4,5,,4,,5,5,,,,,,,,5,4,4,5,5
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,林さくら,1003,1003店,パート･アルバイト,アルバイト,200602,伊藤真一,2005,1978/7/26,40代,14,0,0,1,PA,R200602,,,3,2,4,3,4,,3,3,3,2,3,3,4,3,3,3,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,4,3,3,,,,3,3,4,,4,,4,4,,,,,,,,4,3,2,2,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,橋本陽菜,1004,1004店,パート･アルバイト,アルバイト,200603,高橋真一,2019,1998/11/18,20代,15,0,0,1,PA,R200603,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,5,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,5,5,5,5,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,西村剛,1005,1005店,パート･アルバイト,パート,200604,斎藤和也,2022,2000/8/1,20代,0,0,0,1,PA,R200604,,,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,藤田真由美,1006,1006店,パート･アルバイト,パート,200605,近藤美咲,2012,1994/12/13,30代,6,0,0,1,PA,R200605,,,3,3,3,3,3,,3,3,3,3,3,2,3,3,3,3,,,,3,2,4,2,3,3,,4,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,2,3,3,,3,,3,3,,,,,,,,3,3,3,3,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,石川康介,1007,1007店,パート･アルバイト,アルバイト,200606,前田蓮,2012,1978/3/27,40代,12,0,0,1,PA,R200606,,,5,5,5,4,4,,5,4,5,3,4,5,5,4,5,3,,,,5,3,3,5,5,4,,3,5,,,5,5,5,4,5,5,4,5,5,5,5,5,,,,3,5,5,,4,,5,4,,,,,,,,5,4,5,5,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,石井凛,1008,1008店,パート･アルバイト,アルバイト,200607,石川俊介,2005,2001/3/23,20代,0,0,0,1,PA,R200607,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,5,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,5,5,5,5,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,山本彩花,1009,1009店,パート･アルバイト,パート,200608,林杏,2012,1975/1/14,50代,19,0,0,1,PA,R200608,,,5,5,3,5,5,,3,3,3,5,3,5,5,4,4,4,,,,5,5,3,4,2,2,,3,4,,,4,4,3,3,5,5,3,5,5,5,5,5,,,,5,4,3,,3,,4,3,,,,,,,,5,3,4,4,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,伊藤優子,1010,1010店,パート･アルバイト,アルバイト,200609,渡辺裕二,2011,1989/7/7,30代,3,0,0,1,PA,R200609,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,5,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,5,5,5,5,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,西村美咲,1011,1011店,パート･アルバイト,パート,200610,阿部翔太,2010,1974/9/2,50代,6,0,0,1,PA,R200610,,,3,3,2,3,3,,3,2,3,3,3,3,3,3,3,2,,,,3,3,3,3,3,3,,3,3,,,2,3,3,3,3,3,3,3,3,3,3,2,,,,2,3,3,,3,,3,3,,,,,,,,3,3,3,3,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,松本結衣,1012,1012店,パート･アルバイト,アルバイト,200611,遠藤明美,2025,2000/6/27,20代,18,0,0,1,PA,R200611,,,3,5,5,4,5,,5,5,4,5,4,5,5,5,5,5,,,,5,5,5,5,4,4,,5,4,,,4,5,5,5,5,5,5,5,5,5,5,5,,,,3,5,5,,4,,5,5,,,,,,,,5,4,5,5,4
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,佐藤優子,1013,1013店,パート･アルバイト,アルバイト,200612,山本大樹,2020,1979/9/27,40代,14,0,0,1,PA,R200612,,,5,5,5,5,5,,5,5,5,4,4,5,4,4,5,5,,,,4,4,5,5,5,5,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,2,5,5,,5,,5,5,,,,,,,,5,5,5,5,1
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,後藤葵,1014,1014店,パート･アルバイト,アルバイト,200613,村上慎太郎,2024,1987/3/16,30代,8,0,0,1,PA,R200613,,,3,5,4,5,5,,5,4,5,1,4,4,5,5,5,5,,,,3,2,1,3,2,4,,5,4,,,3,4,5,3,4,4,3,4,4,5,5,5,,,,5,4,5,,5,,5,5,,,,,,,,5,5,5,5,5
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,渡辺誠,1015,1015店,パート･アルバイト,アルバイト,200614,山本咲良,2023,1997/5/16,20代,9,0,0,1,PA,R200614,,,3,4,3,3,4,,3,3,3,3,3,4,4,3,3,4,,,,3,2,3,2,3,4,,3,4,,,3,3,3,3,4,4,3,4,4,4,4,2,,,,4,3,3,,3,,3,4,,,,,,,,3,3,3,3,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,後藤健二,1016,1016店,パート･アルバイト,パート,200615,村上美咲,2025,1981/9/2,40代,19,0,0,1,PA,R200615,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,5,,5,5,,,3,3,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,3,5,,,,,,,,5,5,5,5,5
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,後藤健二,1017,1017店,パート･アルバイト,パート,200616,佐藤咲良,2008,1988/3/6,30代,15,0,0,1,PA,R200616,,,3,3,4,3,3,,3,4,4,2,3,3,5,5,4,5,,,,3,1,1,2,4,4,,5,5,,,3,4,4,3,5,5,3,5,5,4,4,4,,,,4,4,3,,4,,3,4,,,,,,,,4,3,3,3,3
