,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,会社の満足度,職務満足度,会社の将来像への期待,顧客視点意識,貢献意欲,勤続意思,効果的チーム,理念・ビジョンの認知,理念・ビジョンの理解,公平な評価,活躍のチャンス,内容が変化に富んでいるか,技能多様性,タスク完結性,タスク重要性,自由・決定権があるか（自律性）,フィードバックはあるか,賃金の納得性,福利厚生の充実,ハラスメント,不平不満,社会的手抜き,安全管理,衛生管理,５Ｓ,労務管理,その他気になる箇所,知識付与（自身が受ける側）,部下育成知識（自身が教える側）,部下育成ツール（自身が教える側）,店長のリーダーシップ（指示型）,店長のリーダーシップ（支援・参加型）,店長のリーダーシップ（課題達成志向型）,店長の承認行動,店長の育成マインド,意見具申,上司の承認行動,上司の育成マインド,上司への意見具申,同僚との関係（フォロー）,同僚との関係（指摘）,同僚との関係（仕事以外）,同僚（他店店長）との関係,同僚（他店店長）との関係（指摘）,同僚（他店店長）との関係（仕事以外）,従業員のタイプ,権限委譲,公式化の度合い,傾聴スキル,役割の明確化,十分な資源,効果的なリーダーシップ,信頼関係のある環境,業績評価と報酬システム,メンバーの能力,パーソナリティ,役割の割り当て,多様性,チームの規模,メンバーの柔軟性,メンバーの嗜好,共通の目的,具体的な目標,チームの自信感,コンフリクトの程度
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,,1018,1018店,パート･アルバイト,アルバイト,200557,,2010,1992/2/21,,1,0,0,1,,R200557,,,5,5,5,5,5,1,5,5,5,5,3,5,5,5,5,5,3,5,3,3,5,5,5,5,5,2,5,5,4,5,3,5,5,5,5,5,5,5,5,5,5,5,3,1,1,3,5,5,2,5,5,5,5,3,1,5,1,3,2,1,5,5,5,5,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,,1019,1019店,パート･アルバイト,アルバイト,200558,,2025,2005/9/2,,1,0,0,1,,R200558,,,4,4,4,4,5,1,4,3,3,4,4,3,3,2,4,3,2,5,5,5,4,4,4,4,4,5,4,4,3,3,3,4,3,4,5,4,4,5,4,4,4,4,2,2,5,4,4,4,2,4,4,4,4,3,4,3,2,1,3,3,4,4,4,4,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,,1020,1020店,パート･アルバイト,アルバイト,200559,,2017,1985/2/4,,2,0,0,1,,R200559,,,5,5,5,4,5,2,4,5,4,5,5,5,5,4,5,4,4,4,4,5,3,4,4,4,3,1,4,5,3,2,3,4,4,4,5,5,4,5,5,5,5,5,2,3,2,4,5,4,1,4,5,3,4,3,4,2,5,4,1,3,4,3,4,3,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,,1001,1001店,パート･アルバイト,パート,200560,,2011,2003/4/19,,22,0,0,1,,R200560,,,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,2,1,5,5,5,5,5,5,3,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,5,5,5,1,5,4,5,5,2,1,3,3,3,1,5,5,5,5,5,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,,1002,1002店,パート･アルバイト,パート,200561,,2005,1972/6/6,,7,0,0,1,,R200561,,,5,5,5,5,5,3,4,3,3,4,4,4,5,4,5,4,1,3,5,5,4,5,5,5,4,2,3,4,3,3,4,4,4,3,5,5,3,5,5,5,5,4,4,5,5,3,4,3,1,4,3,3,4,5,4,4,5,1,2,4,5,4,4,4,5
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,,1003,1003店,パート･アルバイト,パート,200562,,2013,1973/8/14,,22,0,0,1,,R200562,,,3,3,3,3,3,5,3,3,3,3,3,3,3,2,3,3,5,3,1,3,3,3,3,3,3,4,3,3,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,4,3,2,3,3,4,4,2,5,4,2,5,3,3,3,3,1
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,,1004,1004店,パート･アルバイト,社員,200563,,2010,1972/9/16,,17,0,0,1,,R200563,,,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,5,2,2,3,3,3,3,3,3,5,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,5,3,3,3,1,3,4,3,3,2,2,3,1,5,5,2,3,3,3,3,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,,1005,1005店,パート･アルバイト,アルバイト,200564,,2022,1976/3/26,,15,0,0,1,,R200564,,,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,4,3,4,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,1,5,5,5,4,5,2,5,5,3,4,3,4,2,3,1,5,5,5,5,5
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,,1006,1006店,パート･アルバイト,アルバイト,200565,,2017,1987/5/11,,21,0,0,1,,R200565,,,5,5,4,4,5,1,4,4,4,5,5,5,5,5,4,4,3,2,2,4,2,3,4,4,4,4,5,4,3,4,3,4,4,5,5,5,5,5,5,5,5,5,2,1,1,2,4,4,4,4,1,3,4,4,3,3,4,3,4,1,5,4,4,4,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,,1007,1007店,パート･アルバイト,アルバイト,200566,,2006,2003/2/12,,17,0,0,1,,R200566,,,3,3,3,2,3,3,3,3,3,3,2,4,3,3,3,3,3,2,5,3,3,3,3,3,3,5,3,3,1,2,3,3,3,3,3,2,3,3,2,2,2,2,3,4,2,3,3,3,1,3,5,3,3,5,4,1,5,4,5,3,3,3,3,2,4
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,,1008,1008店,パート･アルバイト,アルバイト,200567,,2016,1992/11/20,,18,0,0,1,,R200567,,,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,5,3,3,4,4,4,4,4,4,3,4,4,2,2,3,3,3,4,4,4,4,4,4,4,4,4,2,1,2,4,4,4,2,4,5,4,4,5,2,1,3,3,3,5,4,4,4,4,1
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,,1009,1009店,パート･アルバイト,社員,200568,,2017,1978/1/23,,8,0,0,1,,R200568,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,5,5,5,5,5,5,5,5,5,2,3,5,5,5,4,5,5,4,5,5,5,5,5,5,2,5,2,4,5,1,5,4,5,5,2,2,5,4,3,4,5,5,5,5,5,1
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,,1010,1010店,パート･アルバイト,社員,200569,,2007,1991/2/19,,11,0,0,1,,R200569,,,3,3,3,3,3,5,3,3,3,3,3,5,5,5,5,3,5,1,1,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,5,2,3,3,3,1,3,4,3,3,4,1,5,3,1,1,2,3,3,3,3,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,,1011,1011店,パート･アルバイト,アルバイト,200570,,2020,1984/3/1,,21,0,0,1,,R200570,,,3,2,3,5,5,1,5,5,4,5,2,2,4,5,5,5,2,5,2,5,1,2,5,3,3,1,3,5,3,5,3,2,3,5,3,5,5,3,5,4,5,3,4,3,3,3,5,5,2,5,1,5,5,1,3,3,3,3,2,2,3,3,5,5,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,,1012,1012店,パート･アルバイト,社員,200571,,2012,1997/4/15,,21,0,0,1,,R200571,,,2,2,3,5,3,4,2,3,2,2,2,2,4,4,4,4,2,5,2,1,2,2,1,2,2,5,2,2,2,3,3,3,3,3,2,2,3,2,2,3,2,2,3,4,5,3,4,2,3,4,1,2,2,1,2,5,1,2,3,3,2,2,2,2,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,,1013,1013店,パート･アルバイト,アルバイト,200572,,2012,1970/1/2,,1,0,0,1,,R200572,,,4,4,2,2,3,1,3,1,1,4,4,2,4,5,4,4,4,5,2,2,2,2,4,4,4,5,4,5,5,1,5,4,3,4,4,4,4,4,4,4,4,4,4,5,2,3,3,3,5,4,1,3,3,2,2,3,5,4,3,1,4,3,3,3,4
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,,1014,1014店,パート･アルバイト,パート,200573,,2007,1986/8/8,,0,0,0,1,,R200573,,,3,3,3,3,3,1,3,2,2,3,3,3,3,2,3,3,2,4,3,5,4,5,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,1,3,1,2,3,3,3,2,3,4,2,3,1,2,3,3,3,4,5,2,3,3,3,1
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,,1015,1015店,パート･アルバイト,パート,200574,,2019,1982/12/26,,5,0,0,1,,R200574,,,5,5,5,5,5,5,5,5,4,5,4,4,5,5,4,3,4,5,2,5,4,4,4,4,3,4,2,5,1,2,4,3,3,3,4,5,3,4,5,5,4,5,5,2,5,2,5,4,1,4,1,5,5,4,2,4,4,3,3,5,5,4,4,4,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,,1016,1016店,パート･アルバイト,パート,200575,,2017,1980/9/24,,23,0,0,1,,R200575,,,3,3,2,3,3,4,3,2,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,3,3,4,3,3,2,2,3,3,3,3,3,3,3,3,2,1,3,4,2,3,3,4,3,4,3,3,1,3,1,3,1,3,1,3,3,3,3,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,,1017,1017店,パート･アルバイト,社員,200576,,2005,1996/12/14,,6,0,0,1,,R200576,,,5,4,4,5,5,5,5,5,4,4,2,5,5,5,5,4,1,3,4,5,2,5,5,4,4,3,3,5,4,3,3,5,4,5,5,5,5,5,5,5,5,5,1,5,3,4,4,4,2,2,4,5,5,3,5,4,2,5,2,3,5,5,5,5,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,,1018,1018店,パート･アルバイト,アルバイト,200577,,2015,1997/8/4,,8,0,0,1,,R200577,,,4,4,4,4,4,1,5,4,4,5,4,4,5,4,5,4,5,4,5,5,3,3,4,4,4,5,3,5,2,3,4,5,4,5,4,5,5,4,5,5,4,4,1,5,5,4,4,4,4,4,3,4,5,4,3,3,3,4,4,2,5,4,4,5,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,,1019,1019店,パート･アルバイト,アルバイト,200578,,2018,1991/6/26,,11,0,0,1,,R200578,,,3,3,3,3,3,4,3,3,3,3,3,3,3,3,5,3,2,5,5,3,3,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,1,3,3,3,1,3,2,3,3,2,2,4,5,5,5,5,3,3,3,3,1
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,,1020,1020店,パート･アルバイト,アルバイト,200579,,2016,2003/6/11,,7,0,0,1,,R200579,,,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,5,5,3,3,3,3,2,3,5,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,1,3,3,3,3,4,5,4,3,5,5,5,3,3,3,3,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,,1001,1001店,パート･アルバイト,社員,200580,,2016,1991/12/21,,9,0,0,1,,R200580,,,5,3,5,5,3,4,3,5,5,3,5,5,5,5,5,5,5,4,3,5,3,5,3,5,3,4,3,5,1,3,1,3,2,5,3,5,5,3,5,5,5,5,5,4,4,1,5,5,4,5,3,5,5,3,3,4,2,3,3,2,5,5,5,5,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,,1002,1002店,パート･アルバイト,社員,200581,,2019,2004/4/28,,10,0,0,1,,R200581,,,5,5,3,5,3,3,5,4,3,3,3,5,4,2,4,2,4,1,1,5,4,3,5,5,3,1,3,5,4,3,3,5,5,3,4,5,3,4,5,5,5,3,2,5,4,4,4,3,3,4,1,4,5,3,1,2,2,4,3,3,4,4,4,5,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,,1003,1003店,パート･アルバイト,社員,200582,,2021,1995/3/26,,25,0,0,1,,R200582,,,5,4,4,4,3,4,3,3,5,3,5,4,4,3,5,5,1,4,1,3,3,3,2,4,3,2,5,4,2,4,4,5,3,3,4,4,3,4,4,3,5,3,1,1,1,4,4,4,3,3,3,4,4,1,4,1,5,5,2,4,3,4,3,4,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,,1004,1004店,パート･アルバイト,社員,200583,,2020,1982/2/1,,22,0,0,1,,R200583,,,5,5,5,5,5,2,5,4,5,5,5,5,5,5,5,5,1,5,3,5,4,4,5,5,5,3,5,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,2,3,3,5,4,5,3,5,1,5,5,4,1,2,1,3,1,3,5,5,5,5,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,,1005,1005店,パート･アルバイト,社員,200584,,2024,2000/3/12,,5,0,0,1,,R200584,,,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,5,3,1,3,3,3,4,5,5,2,3,4,3,3,3,3,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,,1006,1006店,パート･アルバイト,パート,200585,,2021,1983/8/26,,21,0,0,1,,R200585,,,5,5,5,5,5,4,5,5,5,3,3,4,4,5,4,4,1,3,3,5,5,5,5,4,4,2,4,5,2,4,4,5,5,5,5,5,5,5,5,5,5,3,2,1,5,4,5,5,4,5,1,3,5,1,5,1,2,4,1,5,4,5,5,5,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,,1007,1007店,パート･アルバイト,アルバイト,200586,,2019,1980/12/17,,17,0,0,1,,R200586,,,3,3,3,4,3,3,3,3,3,4,3,5,5,3,5,5,2,2,4,3,3,5,3,3,3,3,3,5,1,4,1,3,3,4,5,5,4,5,5,5,5,3,4,2,2,5,5,5,5,5,2,3,3,2,5,4,3,4,2,2,3,3,3,2,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,,1008,1008店,パート･アルバイト,社員,200587,,2013,1985/2/4,,18,0,0,1,,R200587,,,3,4,3,5,5,2,4,2,4,5,3,5,5,3,5,3,2,4,1,5,3,5,5,4,4,4,5,5,1,3,3,5,4,4,5,5,4,5,5,5,5,4,5,4,5,3,5,4,1,5,3,3,3,5,4,4,1,5,1,5,4,4,4,3,4
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,,1009,1009店,パート･アルバイト,アルバイト,200588,,2021,2003/9/7,,12,0,0,1,,R200588,,,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,4,5,5,4,4,4,4,2,5,1,5,5,5,5,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,,1010,1010店,パート･アルバイト,アルバイト,200589,,2019,1976/2/26,,0,0,0,1,,R200589,,,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,3,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,5,5,5,1,5,5,5,4,4,3,2,5,2,5,5,5,5,5
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,,1011,1011店,パート･アルバイト,パート,200590,,2015,2003/8/6,,24,0,0,1,,R200590,,,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,4,5,5,5,3,5,2,5,5,2,2,5,2,1,1,3,5,5,5,5,1
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,,1012,1012店,パート･アルバイト,アルバイト,200591,,2016,1991/4/15,,13,0,0,1,,R200591,,,5,5,5,5,5,2,4,4,4,5,4,4,4,3,5,3,5,1,1,5,4,5,5,5,5,3,5,4,5,3,4,4,2,3,3,3,3,3,3,4,3,2,3,5,2,3,5,5,3,5,4,2,3,2,1,1,5,3,3,3,5,5,5,5,1
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,,1013,1013店,パート･アルバイト,パート,200592,,2022,1992/12/16,,6,0,0,1,,R200592,,,5,4,5,5,4,5,5,4,3,4,4,4,5,4,3,5,1,4,3,5,4,4,5,5,5,5,5,5,3,4,4,5,4,5,3,4,5,3,4,5,5,5,5,1,2,3,5,4,2,5,1,4,5,4,4,1,2,1,5,2,5,5,5,5,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,,1014,1014店,パート･アルバイト,アルバイト,200593,,2014,1997/3/19,,7,0,0,1,,R200593,,,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,2,4,1,5,2,1,1,5,5,4,5,4,4,5,5,5,5,5,4,5,5,4,5,5,5,5,3,4,4,5,5,5,4,5,3,5,5,3,5,1,5,2,3,3,5,5,5,5,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,,1015,1015店,パート･アルバイト,アルバイト,200594,,2008,1978/7/8,,1,0,0,1,,R200594,,,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,3,5,1,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,1,3,4,5,5,5,3,5,5,5,5,3,1,5,4,5,2,2,5,5,5,5,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,,1016,1016店,パート･アルバイト,パート,200595,,2018,1993/6/18,,20,0,0,1,,R200595,,,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,1,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,4,3,4,3,3,4,2,2,1,4,4,4,3,3,3,3,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,,1017,1017店,パート･アルバイト,パート,200596,,2017,1976/2/11,,5,0,0,1,,R200596,,,5,4,4,5,5,3,5,5,4,5,5,5,5,5,5,5,2,1,3,5,5,5,2,3,2,1,3,4,3,5,4,5,5,5,5,5,5,5,5,5,5,5,2,2,4,5,5,5,5,5,1,2,5,5,1,5,4,1,2,4,5,5,5,5,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,,1018,1018店,パート･アルバイト,パート,200597,,2022,1981/2/28,,17,0,0,1,,R200597,,,3,3,5,5,5,5,3,5,5,5,5,5,5,5,5,5,1,1,5,3,2,2,3,5,5,3,5,5,2,5,3,4,4,3,3,4,3,3,4,5,5,5,5,1,1,3,5,4,3,5,1,5,3,4,1,2,2,2,5,3,3,3,3,3,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,,1019,1019店,パート･アルバイト,社員,200598,,2019,1985/12/8,,2,0,0,1,,R200598,,,5,5,5,4,4,3,5,4,5,5,5,5,4,5,4,5,1,3,5,5,4,5,5,5,5,1,4,5,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,4,5,2,4,5,5,5,3,2,2,4,4,2,5,5,5,5,5,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,,1020,1020店,パート･アルバイト,アルバイト,200599,,2005,1997/11/8,,10,0,0,1,,R200599,,,4,3,5,3,3,1,3,5,4,3,4,1,2,2,5,5,5,2,1,4,3,3,3,4,4,2,5,4,3,1,1,2,3,4,3,3,4,3,3,3,3,3,5,5,2,3,3,3,4,3,5,3,3,3,4,4,2,1,5,1,3,3,3,3,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,,1001,1001店,パート･アルバイト,パート,200600,,2024,1998/3/16,,2,0,0,1,,R200600,,,2,2,3,3,3,5,3,3,3,2,2,3,3,4,3,3,2,5,5,3,2,3,3,3,2,4,3,3,3,2,4,4,4,3,3,2,3,3,2,3,3,3,4,2,3,3,3,3,2,3,1,3,2,1,1,5,5,4,5,4,3,3,3,3,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,,1002,1002店,パート･アルバイト,社員,200601,,2011,1975/2/3,,25,0,0,1,,R200601,,,5,5,5,5,5,2,5,4,5,5,5,5,5,5,5,5,4,2,3,5,5,5,5,5,5,2,5,5,2,2,3,3,2,5,5,5,5,5,5,5,5,5,1,1,5,5,4,5,3,4,3,5,5,2,5,3,1,4,4,5,5,4,4,5,5
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,,1003,1003店,パート･アルバイト,社員,200602,,2005,1978/7/26,,14,0,0,1,,R200602,,,3,2,4,3,4,2,3,3,3,2,3,3,4,3,3,3,4,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,5,1,1,3,3,4,4,4,5,4,4,3,5,5,5,4,5,4,4,3,2,2,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,,1004,1004店,パート･アルバイト,社員,200603,,2019,1998/11/18,,15,0,0,1,,R200603,,,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,3,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,2,5,5,5,5,5,5,5,5,2,5,2,2,1,1,3,5,5,5,5,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,,1005,1005店,パート･アルバイト,パート,200604,,2022,2000/8/1,,0,0,0,1,,R200604,,,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,5,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,5,1,2,3,3,3,4,3,5,3,3,1,1,2,2,5,3,3,3,3,3,3,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,,1006,1006店,パート･アルバイト,パート,200605,,2012,1994/12/13,,6,0,0,1,,R200605,,,3,3,3,3,3,5,3,3,3,3,3,2,3,3,3,3,4,4,4,3,2,4,2,3,3,3,4,3,5,3,3,3,2,3,3,3,3,3,3,3,3,3,2,1,3,2,3,3,4,3,5,3,3,1,2,1,4,4,4,2,3,3,3,3,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,,1007,1007店,パート･アルバイト,社員,200606,,2012,1978/3/27,,12,0,0,1,,R200606,,,5,5,5,4,4,3,5,4,5,3,4,5,5,4,5,3,5,1,3,5,3,3,5,5,4,1,3,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,2,4,1,3,5,5,3,4,3,5,4,5,5,2,5,5,4,2,5,4,5,5,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,,1008,1008店,パート･アルバイト,アルバイト,200607,,2005,2001/3/23,,0,0,0,1,,R200607,,,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,4,1,5,5,5,5,5,5,5,5,5,5,5,5,2,3,3,5,5,5,5,5,3,5,5,1,3,4,3,2,4,3,5,5,5,5,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,,1009,1009店,パート･アルバイト,パート,200608,,2012,1975/1/14,,19,0,0,1,,R200608,,,5,5,3,5,5,1,3,3,3,5,3,5,5,4,4,4,3,5,5,5,5,3,4,2,2,2,3,4,1,5,4,4,2,3,3,5,3,3,5,5,5,5,4,1,5,5,4,3,5,3,2,4,3,5,3,4,2,4,1,2,5,3,4,4,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,,1010,1010店,パート･アルバイト,社員,200609,,2011,1989/7/7,,3,0,0,1,,R200609,,,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,4,2,4,5,5,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,5,5,5,5,5,5,5,5,5,3,4,3,3,4,5,5,5,5,5,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,,1011,1011店,パート･アルバイト,パート,200610,,2010,1974/9/2,,6,0,0,1,,R200610,,,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,5,5,4,3,3,3,3,3,3,3,3,3,4,4,2,3,2,3,3,3,3,3,3,3,3,2,5,2,3,2,3,3,4,3,3,3,3,5,4,1,1,3,1,5,3,3,3,3,3
